"region","state","city","population"
"Centro-Oeste","Mato Grosso do Sul","Alcinópolis","50"
"Centro-Oeste","Mato Grosso do Sul","Amambai","50"
"Centro-Oeste","Mato Grosso do Sul","Bataguassu","50"
"Centro-Oeste","Mato Grosso do Sul","Batayporã","50"
"Centro-Oeste","Mato Grosso do Sul","Bela Vista","50"
"Centro-Oeste","Mato Grosso do Sul","Bonito","50"
"Centro-Oeste","Mato Grosso do Sul","Brasilândia","50"
"Centro-Oeste","Mato Grosso do Sul","Campo Grande","50"
"Centro-Oeste","Mato Grosso do Sul","Chapadão do Sul","50"
"Centro-Oeste","Mato Grosso do Sul","Corumbá","50"
"Centro-Oeste","Mato Grosso do Sul","Coxim","50"
"Centro-Oeste","Mato Grosso do Sul","Dourados","50"
"Centro-Oeste","Mato Grosso do Sul","Guia Lopes da Laguna","50"
"Centro-Oeste","Mato Grosso do Sul","Jardim","50"
"Centro-Oeste","Mato Grosso do Sul","Ladário","50"
"Centro-Oeste","Mato Grosso do Sul","Miranda","50"
"Centro-Oeste","Mato Grosso do Sul","Mundo Novo","50"
"Centro-Oeste","Mato Grosso do Sul","Naviraí","50"
"Centro-Oeste","Mato Grosso do Sul","Nova Andradina","50"
"Centro-Oeste","Mato Grosso do Sul","Paraíso das Águas","50"
"Centro-Oeste","Mato Grosso do Sul","Paranaíba","50"
"Centro-Oeste","Mato Grosso do Sul","Ponta Porã","50"
"Centro-Oeste","Mato Grosso do Sul","Ribas do Rio Pardo","50"
"Centro-Oeste","Mato Grosso do Sul","Rio Verde de Mato Grosso","50"
"Centro-Oeste","Mato Grosso do Sul","São Gabriel do Oeste","50"
"Centro-Oeste","Mato Grosso do Sul","Selvíria","50"
"Centro-Oeste","Mato Grosso do Sul","Sidrolândia","50"
"Centro-Oeste","Mato Grosso do Sul","Sonora","50"
"Centro-Oeste","Mato Grosso do Sul","Três Lagoas","50"
"Centro-Oeste","Mato Grosso do Sul","Vicentina","50"
"Centro-Oeste","Mato Grosso","Acorizal","51"
"Centro-Oeste","Mato Grosso","Água Boa","51"
"Centro-Oeste","Mato Grosso","Alta Floresta","51"
"Centro-Oeste","Mato Grosso","Aripuanã","51"
"Centro-Oeste","Mato Grosso","Barra do Garças","51"
"Centro-Oeste","Mato Grosso","Cáceres","51"
"Centro-Oeste","Mato Grosso","Campo Novo do Parecis","51"
"Centro-Oeste","Mato Grosso","Canarana","51"
"Centro-Oeste","Mato Grosso","Chapada dos Guimarães","51"
"Centro-Oeste","Mato Grosso","Confresa","51"
"Centro-Oeste","Mato Grosso","Conquista D'Oeste","51"
"Centro-Oeste","Mato Grosso","Cotriguaçu","51"
"Centro-Oeste","Mato Grosso","Cuiabá","51"
"Centro-Oeste","Mato Grosso","Curvelândia","51"
"Centro-Oeste","Mato Grosso","Ipiranga do Norte","51"
"Centro-Oeste","Mato Grosso","Jaciara","51"
"Centro-Oeste","Mato Grosso","Jangada","51"
"Centro-Oeste","Mato Grosso","Lambari D'Oeste","51"
"Centro-Oeste","Mato Grosso","Lucas do Rio Verde","51"
"Centro-Oeste","Mato Grosso","Vila Bela da Santíssima Trindade","51"
"Centro-Oeste","Mato Grosso","Mirassol d'Oeste","51"
"Centro-Oeste","Mato Grosso","Nova Lacerda","51"
"Centro-Oeste","Mato Grosso","Nova Mutum","51"
"Centro-Oeste","Mato Grosso","Peixoto de Azevedo","51"
"Centro-Oeste","Mato Grosso","Poconé","51"
"Centro-Oeste","Mato Grosso","Pontal do Araguaia","51"
"Centro-Oeste","Mato Grosso","Ponte Branca","51"
"Centro-Oeste","Mato Grosso","Pontes e Lacerda","51"
"Centro-Oeste","Mato Grosso","Poxoréu","51"
"Centro-Oeste","Mato Grosso","Primavera do Leste","51"
"Centro-Oeste","Mato Grosso","Querência","51"
"Centro-Oeste","Mato Grosso","São José dos Quatro Marcos","51"
"Centro-Oeste","Mato Grosso","Rio Branco","51"
"Centro-Oeste","Mato Grosso","São Pedro da Cipa","51"
"Centro-Oeste","Mato Grosso","Rondonópolis","51"
"Centro-Oeste","Mato Grosso","Rosário Oeste","51"
"Centro-Oeste","Mato Grosso","Santo Antônio do Leverger","51"
"Centro-Oeste","Mato Grosso","Sinop","51"
"Centro-Oeste","Mato Grosso","Sorriso","51"
"Centro-Oeste","Mato Grosso","Tangará da Serra","51"
"Centro-Oeste","Mato Grosso","Tapurah","51"
"Centro-Oeste","Mato Grosso","União do Sul","51"
"Centro-Oeste","Mato Grosso","Vale de São Domingos","51"
"Centro-Oeste","Mato Grosso","Várzea Grande","51"
"Centro-Oeste","Mato Grosso","Nova Monte Verde","51"
"Centro-Oeste","Goiás","Águas Lindas de Goiás","52"
"Centro-Oeste","Goiás","Alexânia","52"
"Centro-Oeste","Goiás","Aloândia","52"
"Centro-Oeste","Goiás","Anápolis","52"
"Centro-Oeste","Goiás","Anhanguera","52"
"Centro-Oeste","Goiás","Aparecida de Goiânia","52"
"Centro-Oeste","Goiás","Aragarças","52"
"Centro-Oeste","Goiás","Aragoiânia","52"
"Centro-Oeste","Goiás","Barro Alto","52"
"Centro-Oeste","Goiás","Bela Vista de Goiás","52"
"Centro-Oeste","Goiás","Bom Jesus de Goiás","52"
"Centro-Oeste","Goiás","Britânia","52"
"Centro-Oeste","Goiás","Caldas Novas","52"
"Centro-Oeste","Goiás","Campestre de Goiás","52"
"Centro-Oeste","Goiás","Campinorte","52"
"Centro-Oeste","Goiás","Campo Alegre de Goiás","52"
"Centro-Oeste","Goiás","Campos Belos","52"
"Centro-Oeste","Goiás","Carmo do Rio Verde","52"
"Centro-Oeste","Goiás","Catalão","52"
"Centro-Oeste","Goiás","Caturaí","52"
"Centro-Oeste","Goiás","Ceres","52"
"Centro-Oeste","Goiás","Cidade Ocidental","52"
"Centro-Oeste","Goiás","Colinas do Sul","52"
"Centro-Oeste","Goiás","Corumbaíba","52"
"Centro-Oeste","Goiás","Cristalina","52"
"Centro-Oeste","Goiás","Faina","52"
"Centro-Oeste","Goiás","Formosa","52"
"Centro-Oeste","Goiás","Goiandira","52"
"Centro-Oeste","Goiás","Goianésia","52"
"Centro-Oeste","Goiás","Goiânia","52"
"Centro-Oeste","Goiás","Goianira","52"
"Centro-Oeste","Goiás","Goiatuba","52"
"Centro-Oeste","Goiás","Guapó","52"
"Centro-Oeste","Goiás","Inhumas","52"
"Centro-Oeste","Goiás","Ipameri","52"
"Centro-Oeste","Goiás","Iporá","52"
"Centro-Oeste","Goiás","Itaguaru","52"
"Centro-Oeste","Goiás","Itumbiara","52"
"Centro-Oeste","Goiás","Jaraguá","52"
"Centro-Oeste","Goiás","Jataí","52"
"Centro-Oeste","Goiás","Jesúpolis","52"
"Centro-Oeste","Goiás","Luziânia","52"
"Centro-Oeste","Goiás","Mara Rosa","52"
"Centro-Oeste","Goiás","Minaçu","52"
"Centro-Oeste","Goiás","Mineiros","52"
"Centro-Oeste","Goiás","Montividiu","52"
"Centro-Oeste","Goiás","Morrinhos","52"
"Centro-Oeste","Goiás","Nerópolis","52"
"Centro-Oeste","Goiás","Niquelândia","52"
"Centro-Oeste","Goiás","Nova Glória","52"
"Centro-Oeste","Goiás","Nova Veneza","52"
"Centro-Oeste","Goiás","Novo Gama","52"
"Centro-Oeste","Goiás","Padre Bernardo","52"
"Centro-Oeste","Goiás","Palmeiras de Goiás","52"
"Centro-Oeste","Goiás","Palminópolis","52"
"Centro-Oeste","Goiás","Paranaiguara","52"
"Centro-Oeste","Goiás","Paraúna","52"
"Centro-Oeste","Goiás","Piracanjuba","52"
"Centro-Oeste","Goiás","Pires do Rio","52"
"Centro-Oeste","Goiás","Planaltina","52"
"Centro-Oeste","Goiás","Porangatu","52"
"Centro-Oeste","Goiás","Professor Jamil","52"
"Centro-Oeste","Goiás","Rialma","52"
"Centro-Oeste","Goiás","Rio Verde","52"
"Centro-Oeste","Goiás","Santa Fé de Goiás","52"
"Centro-Oeste","Goiás","Santo Antônio de Goiás","52"
"Centro-Oeste","Goiás","Santo Antônio do Descoberto","52"
"Centro-Oeste","Goiás","São Luís de Montes Belos","52"
"Centro-Oeste","Goiás","Senador Canedo","52"
"Centro-Oeste","Goiás","Trindade","52"
"Centro-Oeste","Goiás","Uruaçu","52"
"Centro-Oeste","Goiás","Valparaíso de Goiás","52"
"Centro-Oeste","Goiás","Vianópolis","52"
"Centro-Oeste","Distrito Federal","Brasília","53"
"Nordeste","Maranhão","Açailândia","21"
"Nordeste","Maranhão","Água Doce do Maranhão","21"
"Nordeste","Maranhão","Alcântara","21"
"Nordeste","Maranhão","Aldeias Altas","21"
"Nordeste","Maranhão","Altamira do Maranhão","21"
"Nordeste","Maranhão","Alto Alegre do Maranhão","21"
"Nordeste","Maranhão","Alto Alegre do Pindaré","21"
"Nordeste","Maranhão","Amapá do Maranhão","21"
"Nordeste","Maranhão","Amarante do Maranhão","21"
"Nordeste","Maranhão","Anajatuba","21"
"Nordeste","Maranhão","Anapurus","21"
"Nordeste","Maranhão","Apicum-Açu","21"
"Nordeste","Maranhão","Araguanã","21"
"Nordeste","Maranhão","Araioses","21"
"Nordeste","Maranhão","Arame","21"
"Nordeste","Maranhão","Arari","21"
"Nordeste","Maranhão","Axixá","21"
"Nordeste","Maranhão","Bacabal","21"
"Nordeste","Maranhão","Bacabeira","21"
"Nordeste","Maranhão","Balsas","21"
"Nordeste","Maranhão","Barão de Grajaú","21"
"Nordeste","Maranhão","Barra do Corda","21"
"Nordeste","Maranhão","Barreirinhas","21"
"Nordeste","Maranhão","Belágua","21"
"Nordeste","Maranhão","Bela Vista do Maranhão","21"
"Nordeste","Maranhão","Bequimão","21"
"Nordeste","Maranhão","Boa Vista do Gurupi","21"
"Nordeste","Maranhão","Bom Jardim","21"
"Nordeste","Maranhão","Bom Jesus das Selvas","21"
"Nordeste","Maranhão","Bom Lugar","21"
"Nordeste","Maranhão","Brejo","21"
"Nordeste","Maranhão","Buriti","21"
"Nordeste","Maranhão","Buriti Bravo","21"
"Nordeste","Maranhão","Buriticupu","21"
"Nordeste","Maranhão","Buritirana","21"
"Nordeste","Maranhão","Cachoeira Grande","21"
"Nordeste","Maranhão","Cajapió","21"
"Nordeste","Maranhão","Cajari","21"
"Nordeste","Maranhão","Cândido Mendes","21"
"Nordeste","Maranhão","Cantanhede","21"
"Nordeste","Maranhão","Capinzal do Norte","21"
"Nordeste","Maranhão","Carutapera","21"
"Nordeste","Maranhão","Caxias","21"
"Nordeste","Maranhão","Cedral","21"
"Nordeste","Maranhão","Centro do Guilherme","21"
"Nordeste","Maranhão","Centro Novo do Maranhão","21"
"Nordeste","Maranhão","Chapadinha","21"
"Nordeste","Maranhão","Cidelândia","21"
"Nordeste","Maranhão","Codó","21"
"Nordeste","Maranhão","Coelho Neto","21"
"Nordeste","Maranhão","Colinas","21"
"Nordeste","Maranhão","Conceição do Lago-Açu","21"
"Nordeste","Maranhão","Coroatá","21"
"Nordeste","Maranhão","Cururupu","21"
"Nordeste","Maranhão","Davinópolis","21"
"Nordeste","Maranhão","Dom Pedro","21"
"Nordeste","Maranhão","Duque Bacelar","21"
"Nordeste","Maranhão","Esperantinópolis","21"
"Nordeste","Maranhão","Estreito","21"
"Nordeste","Maranhão","Fernando Falcão","21"
"Nordeste","Maranhão","Fortaleza dos Nogueiras","21"
"Nordeste","Maranhão","Governador Edison Lobão","21"
"Nordeste","Maranhão","Governador Newton Bello","21"
"Nordeste","Maranhão","Governador Nunes Freire","21"
"Nordeste","Maranhão","Grajaú","21"
"Nordeste","Maranhão","Guimarães","21"
"Nordeste","Maranhão","Humberto de Campos","21"
"Nordeste","Maranhão","Icatu","21"
"Nordeste","Maranhão","Igarapé do Meio","21"
"Nordeste","Maranhão","Imperatriz","21"
"Nordeste","Maranhão","Itapecuru Mirim","21"
"Nordeste","Maranhão","Itinga do Maranhão","21"
"Nordeste","Maranhão","João Lisboa","21"
"Nordeste","Maranhão","Joselândia","21"
"Nordeste","Maranhão","Junco do Maranhão","21"
"Nordeste","Maranhão","Lago da Pedra","21"
"Nordeste","Maranhão","Lago dos Rodrigues","21"
"Nordeste","Maranhão","Lima Campos","21"
"Nordeste","Maranhão","Luís Domingues","21"
"Nordeste","Maranhão","Magalhães de Almeida","21"
"Nordeste","Maranhão","Maracaçumé","21"
"Nordeste","Maranhão","Maranhãozinho","21"
"Nordeste","Maranhão","Mata Roma","21"
"Nordeste","Maranhão","Matinha","21"
"Nordeste","Maranhão","Milagres do Maranhão","21"
"Nordeste","Maranhão","Mirador","21"
"Nordeste","Maranhão","Miranda do Norte","21"
"Nordeste","Maranhão","Mirinzal","21"
"Nordeste","Maranhão","Monção","21"
"Nordeste","Maranhão","Montes Altos","21"
"Nordeste","Maranhão","Morros","21"
"Nordeste","Maranhão","Nova Olinda do Maranhão","21"
"Nordeste","Maranhão","Olho d'Água das Cunhãs","21"
"Nordeste","Maranhão","Olinda Nova do Maranhão","21"
"Nordeste","Maranhão","Paço do Lumiar","21"
"Nordeste","Maranhão","Palmeirândia","21"
"Nordeste","Maranhão","Paraibano","21"
"Nordeste","Maranhão","Paulino Neves","21"
"Nordeste","Maranhão","Paulo Ramos","21"
"Nordeste","Maranhão","Pedreiras","21"
"Nordeste","Maranhão","Pedro do Rosário","21"
"Nordeste","Maranhão","Penalva","21"
"Nordeste","Maranhão","Peri Mirim","21"
"Nordeste","Maranhão","Peritoró","21"
"Nordeste","Maranhão","Pindaré-Mirim","21"
"Nordeste","Maranhão","Pinheiro","21"
"Nordeste","Maranhão","Pio XII","21"
"Nordeste","Maranhão","Pirapemas","21"
"Nordeste","Maranhão","Porto Franco","21"
"Nordeste","Maranhão","Porto Rico do Maranhão","21"
"Nordeste","Maranhão","Presidente Dutra","21"
"Nordeste","Maranhão","Presidente Juscelino","21"
"Nordeste","Maranhão","Presidente Médici","21"
"Nordeste","Maranhão","Presidente Sarney","21"
"Nordeste","Maranhão","Presidente Vargas","21"
"Nordeste","Maranhão","Raposa","21"
"Nordeste","Maranhão","Riachão","21"
"Nordeste","Maranhão","Ribamar Fiquene","21"
"Nordeste","Maranhão","Rosário","21"
"Nordeste","Maranhão","Santa Helena","21"
"Nordeste","Maranhão","Santa Inês","21"
"Nordeste","Maranhão","Santa Luzia","21"
"Nordeste","Maranhão","Santa Luzia do Paruá","21"
"Nordeste","Maranhão","Santa Quitéria do Maranhão","21"
"Nordeste","Maranhão","Santa Rita","21"
"Nordeste","Maranhão","Santana do Maranhão","21"
"Nordeste","Maranhão","Santo Antônio dos Lopes","21"
"Nordeste","Maranhão","São Benedito do Rio Preto","21"
"Nordeste","Maranhão","São Bento","21"
"Nordeste","Maranhão","São Bernardo","21"
"Nordeste","Maranhão","São Domingos do Maranhão","21"
"Nordeste","Maranhão","São João Batista","21"
"Nordeste","Maranhão","São João do Carú","21"
"Nordeste","Maranhão","São João dos Patos","21"
"Nordeste","Maranhão","São José de Ribamar","21"
"Nordeste","Maranhão","São Luís","21"
"Nordeste","Maranhão","São Luís Gonzaga do Maranhão","21"
"Nordeste","Maranhão","São Mateus do Maranhão","21"
"Nordeste","Maranhão","São Pedro da Água Branca","21"
"Nordeste","Maranhão","São Pedro dos Crentes","21"
"Nordeste","Maranhão","São Vicente Ferrer","21"
"Nordeste","Maranhão","Satubinha","21"
"Nordeste","Maranhão","Senador Alexandre Costa","21"
"Nordeste","Maranhão","Senador La Rocque","21"
"Nordeste","Maranhão","Serrano do Maranhão","21"
"Nordeste","Maranhão","Sítio Novo","21"
"Nordeste","Maranhão","Timbiras","21"
"Nordeste","Maranhão","Timon","21"
"Nordeste","Maranhão","Trizidela do Vale","21"
"Nordeste","Maranhão","Tuntum","21"
"Nordeste","Maranhão","Turiaçu","21"
"Nordeste","Maranhão","Turilândia","21"
"Nordeste","Maranhão","Tutóia","21"
"Nordeste","Maranhão","Urbano Santos","21"
"Nordeste","Maranhão","Vargem Grande","21"
"Nordeste","Maranhão","Viana","21"
"Nordeste","Maranhão","Vila Nova dos Martírios","21"
"Nordeste","Maranhão","Vitória do Mearim","21"
"Nordeste","Maranhão","Vitorino Freire","21"
"Nordeste","Maranhão","Zé Doca","21"
"Nordeste","Piauí","Água Branca","22"
"Nordeste","Piauí","Altos","22"
"Nordeste","Piauí","Alvorada do Gurguéia","22"
"Nordeste","Piauí","Amarante","22"
"Nordeste","Piauí","Angical do Piauí","22"
"Nordeste","Piauí","Anísio de Abreu","22"
"Nordeste","Piauí","Aroazes","22"
"Nordeste","Piauí","Baixa Grande do Ribeiro","22"
"Nordeste","Piauí","Barras","22"
"Nordeste","Piauí","Batalha","22"
"Nordeste","Piauí","Beneditinos","22"
"Nordeste","Piauí","Bertolínia","22"
"Nordeste","Piauí","Betânia do Piauí","22"
"Nordeste","Piauí","Boa Hora","22"
"Nordeste","Piauí","Bom Jesus","22"
"Nordeste","Piauí","Bom Princípio do Piauí","22"
"Nordeste","Piauí","Bonfim do Piauí","22"
"Nordeste","Piauí","Buriti dos Lopes","22"
"Nordeste","Piauí","Campo Maior","22"
"Nordeste","Piauí","Canto do Buriti","22"
"Nordeste","Piauí","Caracol","22"
"Nordeste","Piauí","Castelo do Piauí","22"
"Nordeste","Piauí","Cocal","22"
"Nordeste","Piauí","Cocal de Telha","22"
"Nordeste","Piauí","Cocal dos Alves","22"
"Nordeste","Piauí","Coivaras","22"
"Nordeste","Piauí","Colônia do Gurguéia","22"
"Nordeste","Piauí","Colônia do Piauí","22"
"Nordeste","Piauí","Demerval Lobão","22"
"Nordeste","Piauí","Elesbão Veloso","22"
"Nordeste","Piauí","Esperantina","22"
"Nordeste","Piauí","Fartura do Piauí","22"
"Nordeste","Piauí","Floriano","22"
"Nordeste","Piauí","Francinópolis","22"
"Nordeste","Piauí","Francisco Ayres","22"
"Nordeste","Piauí","Francisco Santos","22"
"Nordeste","Piauí","Fronteiras","22"
"Nordeste","Piauí","Ilha Grande","22"
"Nordeste","Piauí","Inhuma","22"
"Nordeste","Piauí","Ipiranga do Piauí","22"
"Nordeste","Piauí","Itaueira","22"
"Nordeste","Piauí","José de Freitas","22"
"Nordeste","Piauí","Júlio Borges","22"
"Nordeste","Piauí","Lagoa do Barro do Piauí","22"
"Nordeste","Piauí","Luís Correia","22"
"Nordeste","Piauí","Luzilândia","22"
"Nordeste","Piauí","Manoel Emídio","22"
"Nordeste","Piauí","Marcolândia","22"
"Nordeste","Piauí","Marcos Parente","22"
"Nordeste","Piauí","Miguel Alves","22"
"Nordeste","Piauí","Monsenhor Gil","22"
"Nordeste","Piauí","Monsenhor Hipólito","22"
"Nordeste","Piauí","Morro Cabeça no Tempo","22"
"Nordeste","Piauí","Morro do Chapéu do Piauí","22"
"Nordeste","Piauí","Nazária","22"
"Nordeste","Piauí","Oeiras","22"
"Nordeste","Piauí","Palmeirais","22"
"Nordeste","Piauí","Parnaíba","22"
"Nordeste","Piauí","Pedro II","22"
"Nordeste","Piauí","Picos","22"
"Nordeste","Piauí","Pimenteiras","22"
"Nordeste","Piauí","Pio IX","22"
"Nordeste","Piauí","Piracuruca","22"
"Nordeste","Piauí","Piripiri","22"
"Nordeste","Piauí","Porto","22"
"Nordeste","Piauí","Queimada Nova","22"
"Nordeste","Piauí","Redenção do Gurguéia","22"
"Nordeste","Piauí","Regeneração","22"
"Nordeste","Piauí","Ribeira do Piauí","22"
"Nordeste","Piauí","Rio Grande do Piauí","22"
"Nordeste","Piauí","Santa Luz","22"
"Nordeste","Piauí","São Francisco do Piauí","22"
"Nordeste","Piauí","São Gonçalo do Piauí","22"
"Nordeste","Piauí","São João do Piauí","22"
"Nordeste","Piauí","São José do Divino","22"
"Nordeste","Piauí","São José do Peixe","22"
"Nordeste","Piauí","São José do Piauí","22"
"Nordeste","Piauí","São Julião","22"
"Nordeste","Piauí","São Lourenço do Piauí","22"
"Nordeste","Piauí","São Luis do Piauí","22"
"Nordeste","Piauí","São Miguel da Baixa Grande","22"
"Nordeste","Piauí","São Pedro do Piauí","22"
"Nordeste","Piauí","São Raimundo Nonato","22"
"Nordeste","Piauí","Simplício Mendes","22"
"Nordeste","Piauí","Teresina","22"
"Nordeste","Piauí","União","22"
"Nordeste","Piauí","Uruçuí","22"
"Nordeste","Piauí","Valença do Piauí","22"
"Nordeste","Piauí","Várzea Grande","22"
"Nordeste","Piauí","Vila Nova do Piauí","22"
"Nordeste","Ceará","Abaiara","23"
"Nordeste","Ceará","Acarape","23"
"Nordeste","Ceará","Acaraú","23"
"Nordeste","Ceará","Acopiara","23"
"Nordeste","Ceará","Aiuaba","23"
"Nordeste","Ceará","Alcântaras","23"
"Nordeste","Ceará","Alto Santo","23"
"Nordeste","Ceará","Amontada","23"
"Nordeste","Ceará","Antonina do Norte","23"
"Nordeste","Ceará","Apuiarés","23"
"Nordeste","Ceará","Aquiraz","23"
"Nordeste","Ceará","Aracati","23"
"Nordeste","Ceará","Aracoiaba","23"
"Nordeste","Ceará","Ararendá","23"
"Nordeste","Ceará","Araripe","23"
"Nordeste","Ceará","Aratuba","23"
"Nordeste","Ceará","Arneiroz","23"
"Nordeste","Ceará","Assaré","23"
"Nordeste","Ceará","Aurora","23"
"Nordeste","Ceará","Banabuiú","23"
"Nordeste","Ceará","Barbalha","23"
"Nordeste","Ceará","Barreira","23"
"Nordeste","Ceará","Barro","23"
"Nordeste","Ceará","Barroquinha","23"
"Nordeste","Ceará","Baturité","23"
"Nordeste","Ceará","Beberibe","23"
"Nordeste","Ceará","Bela Cruz","23"
"Nordeste","Ceará","Boa Viagem","23"
"Nordeste","Ceará","Brejo Santo","23"
"Nordeste","Ceará","Camocim","23"
"Nordeste","Ceará","Campos Sales","23"
"Nordeste","Ceará","Canindé","23"
"Nordeste","Ceará","Capistrano","23"
"Nordeste","Ceará","Caridade","23"
"Nordeste","Ceará","Cariré","23"
"Nordeste","Ceará","Caririaçu","23"
"Nordeste","Ceará","Cariús","23"
"Nordeste","Ceará","Carnaubal","23"
"Nordeste","Ceará","Cascavel","23"
"Nordeste","Ceará","Catarina","23"
"Nordeste","Ceará","Catunda","23"
"Nordeste","Ceará","Caucaia","23"
"Nordeste","Ceará","Cedro","23"
"Nordeste","Ceará","Chaval","23"
"Nordeste","Ceará","Choró","23"
"Nordeste","Ceará","Chorozinho","23"
"Nordeste","Ceará","Coreaú","23"
"Nordeste","Ceará","Crateús","23"
"Nordeste","Ceará","Crato","23"
"Nordeste","Ceará","Croatá","23"
"Nordeste","Ceará","Cruz","23"
"Nordeste","Ceará","Deputado Irapuan Pinheiro","23"
"Nordeste","Ceará","Ererê","23"
"Nordeste","Ceará","Eusébio","23"
"Nordeste","Ceará","Farias Brito","23"
"Nordeste","Ceará","Forquilha","23"
"Nordeste","Ceará","Fortaleza","23"
"Nordeste","Ceará","Fortim","23"
"Nordeste","Ceará","Frecheirinha","23"
"Nordeste","Ceará","General Sampaio","23"
"Nordeste","Ceará","Graça","23"
"Nordeste","Ceará","Granja","23"
"Nordeste","Ceará","Groaíras","23"
"Nordeste","Ceará","Guaiúba","23"
"Nordeste","Ceará","Guaraciaba do Norte","23"
"Nordeste","Ceará","Guaramiranga","23"
"Nordeste","Ceará","Hidrolândia","23"
"Nordeste","Ceará","Horizonte","23"
"Nordeste","Ceará","Ibaretama","23"
"Nordeste","Ceará","Ibiapina","23"
"Nordeste","Ceará","Ibicuitinga","23"
"Nordeste","Ceará","Icapuí","23"
"Nordeste","Ceará","Icó","23"
"Nordeste","Ceará","Iguatu","23"
"Nordeste","Ceará","Independência","23"
"Nordeste","Ceará","Ipaporanga","23"
"Nordeste","Ceará","Ipaumirim","23"
"Nordeste","Ceará","Ipu","23"
"Nordeste","Ceará","Ipueiras","23"
"Nordeste","Ceará","Iracema","23"
"Nordeste","Ceará","Irauçuba","23"
"Nordeste","Ceará","Itaiçaba","23"
"Nordeste","Ceará","Itaitinga","23"
"Nordeste","Ceará","Itapajé","23"
"Nordeste","Ceará","Itapipoca","23"
"Nordeste","Ceará","Itapiúna","23"
"Nordeste","Ceará","Itarema","23"
"Nordeste","Ceará","Itatira","23"
"Nordeste","Ceará","Jaguaretama","23"
"Nordeste","Ceará","Jaguaribara","23"
"Nordeste","Ceará","Jaguaribe","23"
"Nordeste","Ceará","Jaguaruana","23"
"Nordeste","Ceará","Jardim","23"
"Nordeste","Ceará","Jijoca de Jericoacoara","23"
"Nordeste","Ceará","Juazeiro do Norte","23"
"Nordeste","Ceará","Jucás","23"
"Nordeste","Ceará","Lavras da Mangabeira","23"
"Nordeste","Ceará","Limoeiro do Norte","23"
"Nordeste","Ceará","Madalena","23"
"Nordeste","Ceará","Maracanaú","23"
"Nordeste","Ceará","Maranguape","23"
"Nordeste","Ceará","Marco","23"
"Nordeste","Ceará","Martinópole","23"
"Nordeste","Ceará","Massapê","23"
"Nordeste","Ceará","Mauriti","23"
"Nordeste","Ceará","Meruoca","23"
"Nordeste","Ceará","Milagres","23"
"Nordeste","Ceará","Milhã","23"
"Nordeste","Ceará","Miraíma","23"
"Nordeste","Ceará","Missão Velha","23"
"Nordeste","Ceará","Mombaça","23"
"Nordeste","Ceará","Monsenhor Tabosa","23"
"Nordeste","Ceará","Morada Nova","23"
"Nordeste","Ceará","Moraújo","23"
"Nordeste","Ceará","Morrinhos","23"
"Nordeste","Ceará","Mucambo","23"
"Nordeste","Ceará","Mulungu","23"
"Nordeste","Ceará","Nova Olinda","23"
"Nordeste","Ceará","Nova Russas","23"
"Nordeste","Ceará","Novo Oriente","23"
"Nordeste","Ceará","Ocara","23"
"Nordeste","Ceará","Orós","23"
"Nordeste","Ceará","Pacajus","23"
"Nordeste","Ceará","Pacatuba","23"
"Nordeste","Ceará","Pacoti","23"
"Nordeste","Ceará","Palhano","23"
"Nordeste","Ceará","Palmácia","23"
"Nordeste","Ceará","Paracuru","23"
"Nordeste","Ceará","Paraipaba","23"
"Nordeste","Ceará","Parambu","23"
"Nordeste","Ceará","Paramoti","23"
"Nordeste","Ceará","Pedra Branca","23"
"Nordeste","Ceará","Pentecoste","23"
"Nordeste","Ceará","Pereiro","23"
"Nordeste","Ceará","Pindoretama","23"
"Nordeste","Ceará","Pires Ferreira","23"
"Nordeste","Ceará","Poranga","23"
"Nordeste","Ceará","Porteiras","23"
"Nordeste","Ceará","Potengi","23"
"Nordeste","Ceará","Potiretama","23"
"Nordeste","Ceará","Quiterianópolis","23"
"Nordeste","Ceará","Quixadá","23"
"Nordeste","Ceará","Quixelô","23"
"Nordeste","Ceará","Quixeramobim","23"
"Nordeste","Ceará","Quixeré","23"
"Nordeste","Ceará","Redenção","23"
"Nordeste","Ceará","Reriutaba","23"
"Nordeste","Ceará","Russas","23"
"Nordeste","Ceará","Salitre","23"
"Nordeste","Ceará","Santana do Acaraú","23"
"Nordeste","Ceará","Santana do Cariri","23"
"Nordeste","Ceará","Santa Quitéria","23"
"Nordeste","Ceará","São Benedito","23"
"Nordeste","Ceará","São Gonçalo do Amarante","23"
"Nordeste","Ceará","São João do Jaguaribe","23"
"Nordeste","Ceará","São Luís do Curu","23"
"Nordeste","Ceará","Senador Pompeu","23"
"Nordeste","Ceará","Senador Sá","23"
"Nordeste","Ceará","Sobral","23"
"Nordeste","Ceará","Solonópole","23"
"Nordeste","Ceará","Tabuleiro do Norte","23"
"Nordeste","Ceará","Tamboril","23"
"Nordeste","Ceará","Tauá","23"
"Nordeste","Ceará","Tejuçuoca","23"
"Nordeste","Ceará","Tianguá","23"
"Nordeste","Ceará","Trairi","23"
"Nordeste","Ceará","Tururu","23"
"Nordeste","Ceará","Ubajara","23"
"Nordeste","Ceará","Umirim","23"
"Nordeste","Ceará","Uruburetama","23"
"Nordeste","Ceará","Uruoca","23"
"Nordeste","Ceará","Varjota","23"
"Nordeste","Ceará","Várzea Alegre","23"
"Nordeste","Ceará","Viçosa do Ceará","23"
